source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
3035,3067,photographer,specific location,chooses,1,candle
3035,14,photographer,algeria,gathers with,1,candle
3035,3068,photographer,horse and jockey,congratulates,1,candle
3069,1,horse,food,receives,1,candle
3070,1,jockey,food,receives,1,candle
3035,14,photographer,algeria,expects payment timeline,1,candle
1,3071,food,photographer's service,follows timeline,1,candle
3035,1,photographer,food,believes in,1,candle
1,3072,food,perfect light,provides,1,candle
3035,3073,photographer,golden hour for photography,chooses,1,candle
1,3035,food,photographer,important for,1,candle
3035,1,photographer,food,swears by,2,candle
1,3074,food,some photographers,are preferred by,1,candle
1,3075,food,other photographers,are preferred by,1,candle
3076,1,specialist digital photographers,food,agree on,1,candle
1,3077,food,specialist digital photographers' practice,make official,1,candle
3035,1,photographer,food,should not miss,1,candle
3035,3078,photographer,through event,improve skills,1,candle
1,3079,food,photography improvement,opportunity for,1,candle
3080,3081,photography skills,at event,can be enhanced,1,candle
3035,1,photographer,food,submits work,1,candle
3035,1,photographer,food,responds to brief,1,candle
3035,3082,photographer,submitted,best shot,1,candle
1,3035,food,photographer,detail request,1,candle
3035,1,photographer,food,capture image,1,candle
3035,3083,photographer,un-captured image,look for,1,candle
3035,1,photographer,food,represent,1,candle
3035,3084,photographer,document unseen,aim to,1,candle
1,3085,food,art selection process,studies,1,candle
1,3086,food,art works,understands through,1,candle
1,3087,food,study by historian,selected for,1,candle
1,3088,food,exfoliating daily,suggest,1,candle
1,3089,food,exfoliating twice weekly,suggest,1,candle
3090,1,skin,food,benefit_of,1,candle
3091,1,face,food,part_treated,1,candle
3092,889,good tattoo artist,artist,can do perfectly,1,candle
889,3093,artist,do perfect tattoo,requires skill,1,candle
889,3094,artist,clear their mind,practice ritual,1,candle
182,3095,ritual,mind,cleansing practice,1,candle
889,3096,artist,because of their skills,receive respect,1,candle
889,3097,artist,for clients,perform makeup,1,candle
889,3098,artist,by clients,get treated royally,1,candle
889,3099,artist,for their expertise,are valued,1,candle
1,889,food,artist,is a,1,candle
889,1,artist,food,uses,1,candle
889,3100,artist,shave area,prepares skin,1,candle
889,1,artist,food,performs ritual,1,candle
3101,3102,shaving,preparation process,part of,1,candle
1,182,food,ritual,involves,1,candle
889,3103,artist,extreme long periods of time,train for,1,candle
889,3104,artist,skills,perfect,1,candle
1555,3105,potty training,perfecting skills,focuses on,1,candle
889,2585,artist,medication,require,1,candle
889,1,artist,food,signs work,1,candle
388,3106,work,sign,marked by,1,candle
889,3107,artist,some,perform pre-performance ritual,1,candle
182,889,ritual,artist,performed by,1,candle
182,1,ritual,food,associated with,1,candle
889,1,artist,food,prepares canvas,1,candle
889,3108,artist,thoroughly,inspects canvas,1,candle
889,1,artist,food,shines light on,1,candle
889,3109,artist,before tattoo,follows routine,1,candle
889,3110,artist,after tattoo,follows routine,1,candle
6,889,ramadan,artist,performed by,1,candle
889,3111,artist,work speaks to audience,wants,1,candle
388,3112,work,connection with audience,aids,1,candle
889,1,artist,food,applies makeup to,1,candle
889,3114,artist,skin type,considers,1,candle
889,3115,artist,preferences,takes into account,1,candle
889,1004,artist,flower,creates,1,candle
889,3116,artist,petal,attends_to_detail,1,candle
889,1004,artist,flower,puts_in_effort,1,candle
1004,889,flower,artist,crafted_by,1,candle
3117,3118,writers,through writing,create tangible art,1,candle
3119,3120,musicians,through music,create tangible art,1,candle
889,3121,artist,through visual arts,create tangible art,1,candle
2024,3117,certain occupations,writers,includes,1,candle
889,1,artist,food,coached during rehearsal,1,candle
889,1,artist,food,create,1,candle
3122,1,rehearsal,food,focus of coaching,1,candle
3123,3124,vision,unified show,aim of creation,1,candle
889,1,artist,food,deliver,1,candle
889,1,artist,food,perform,1,candle
889,3125,artist,deliver voiceover,expected to,1,candle
3035,3126,photographer,pleasing landscape,develops,1,candle
3035,3127,photographer,developing landscape,spends time,1,candle
3035,889,photographer,artist,inspires,1,candle
3035,3128,photographer,pleasing visual representation,creates,1,candle
889,1,artist,food,uses tool,1,candle
889,1,artist,food,sharpens tool,1,candle
889,3129,artist,candle-like,creates artwork,1,candle
889,388,artist,work,requires precision,1,candle
1,3130,food,clients' dogs,takes for walks,1,candle
1,3131,food,one dog at a time,can walk,1,candle
1,3132,food,a few dogs together,can also walk,1,candle
3133,3134,dog walker,regular walks,performs,1,candle
3135,3136,painter,tape,uses,1,candle
3135,1,painter,food,applies,1,candle
1,3137,food,by-tape,are-held-in-place,1,candle
3138,3139,adhesive,after-application,dries,1,candle
3135,3140,painter,create brushstrokes,chooses brushes,1,candle
3141,3142,brushes,creating art,used for,1,candle
3143,3144,brushstrokes,brush usage,result of,1,candle
3135,3145,painter,in brushstrokes,values aesthetics,1,candle
3146,388,good house painter,work,offers warranties,1,candle
3135,3147,painter,warranty,associated with,1,candle
3135,1,painter,food,prepares,2,candle
1,3135,food,painter,receives,2,candle
86,3148,customer,ensure perfect finish,go through prep work,1,candle
86,3149,customer,finish quality,value perfection,1,candle
86,388,customer,work,perform rituals,1,candle
3150,388,perfect finish,work,result from,1,candle
3135,1,painter,food,uses tool,1,candle
1,3151,food,outlets,covers,1,candle
1,3152,food,plate top,protects,1,candle
1,3153,food,tub edges,seals,1,candle
86,1,customer,food,follow order,1,candle
86,1,customer,food,ensure quality finish,1,candle
164,3155,priest,white clothing,wear,1,candle
164,3156,priest,beauty,represent,1,candle
164,3157,priest,splendor,represent,1,candle
164,182,priest,ritual,coordinates with,1,candle
164,182,priest,ritual,performs,2,candle
182,3158,ritual,parish availability,requests,1,candle
3159,164,parish,priest,provides,1,candle
164,3160,priest,jesus,represents,1,candle
164,3161,priest,permanent,has role,1,candle
164,182,priest,ritual,effective in,1,candle
164,1,priest,food,performs,1,candle
164,1,priest,food,handles,1,candle
2556,1,lawyers,food,takes,1,candle
1,3162,food,young girl,involves,1,candle
164,1,priest,food,specializes in,1,candle
164,3163,priest,allies,enhances,1,candle
1,3164,food,restoration,involves,1,candle
3165,3166,ushers,levitical priests' solemn glory,capture_sense,1,candle
164,3168,priest,usher,occupational_group,1,candle
164,3170,priest,brightest robes,wears,1,candle
164,14,priest,algeria,performs in,1,candle
3171,3172,robes,brightest,are,1,candle
164,3173,priest,best robes,chooses,1,candle
3035,3174,photographer,same as regular architect,takes courses,1,candle
3035,3175,photographer,before construction,draws plans,1,candle
3176,3177,builder,into reality,transforms plans,1,candle
3178,3179,plans,for construction,serve as guide,1,candle
3035,3180,photographer,for building,prepares blueprints,1,candle
3035,1,photographer,food,uses_seal,1,candle
1,3181,food,raised_seal,contain,1,candle
3035,3182,photographer,professional_standards,adheres_to,1,candle
3183,3035,engineer,photographer,collaborates_with,1,candle
3035,3184,photographer,varies,serve client,1,candle
1,3035,food,photographer,require service,1,candle
3035,3185,photographer,on project,work with client,1,candle
1,3186,food,needs,depend on client,1,candle
3035,591,photographer,special car,loves designing,1,candle
3035,591,photographer,special car,creates for client,1,candle
3035,1,photographer,food,creates,1,candle
1,3187,food,detailed plan,represents,1,candle
3035,1,photographer,food,uses,1,candle
1,3188,food,building project,guides,1,candle
3035,3189,photographer,professional circuit,works in,1,candle
3035,86,photographer,customer,values,1,candle
3035,3190,photographer,ease of work,prefers,1,candle
3035,3191,photographer,ritual of working,engages in,1,candle
3192,3193,remote architects,organization,help others,1,candle
3035,3194,photographer,ritual of assistance,engage in,1,candle
3035,3195,photographer,permanent building,strive to leave,1,candle
3035,1,photographer,food,create,1,candle
1,3196,food,legacy,serve as,1,candle
3035,3197,photographer,lasting impact,aspire to,1,candle
3035,3198,photographer,management,meet expectations,1,candle
3035,174,photographer,game,step up,1,candle
3035,1,photographer,food,reveals handwriting dexterity,1,candle
1,3199,food,handwriting,is,1,candle
3035,3200,photographer,periodically,renews license,1,candle
3035,3201,photographer,once,obtains initial license,1,candle
3035,1,photographer,food,require,1,candle
1,3202,food,old windows,match,1,candle
3035,3203,photographer,cultural consistency,consider,1,candle
3204,1,new homes,food,include,1,candle
3205,3206,attorney,signing document,performs ritual,1,candle
3205,3207,attorney,stamp,uses symbol,1,candle
3208,3209,document,power transfer,symbolizes,1,candle
3210,3211,power of attorney,formalization,requires,1,candle
3205,3212,attorney,estate,charges fee,1,candle
3205,1,attorney,food,settles case,1,candle
3213,3205,fee,attorney,transferred to,1,candle
3205,1,attorney,food,performs service for,1,candle
3205,1,attorney,food,represents,1,candle
3205,3214,attorney,hearings and trials,participates in,1,candle
1,3205,food,attorney,is represented by,1,candle
3205,3215,attorney,side,questions witness,1,candle
3205,3216,attorney,opposite side,cross-examines witness,1,candle
1,3205,food,attorney,undergoes questioning,1,candle
1,3205,food,attorney,subject of examination,1,candle
3205,1,attorney,food,counsels client,1,candle
3217,1,plea-bargain,food,outcome of consultation,1,candle
3205,3218,attorney,counseling client,performs role,1,candle
3219,3220,buyers,"sellers, lenders, agents and closing attorney",gather with,1,candle
3205,3221,attorney,buyers and sellers,involves,1,candle
3205,1,attorney,food,receives document,1,candle
1,3205,food,attorney,transacted during,1,candle
3205,3222,attorney,getting pay off letter,performs ritual,1,candle
3205,3223,attorney,document exchange,context for,1,candle
3205,3224,attorney,their procedure,wants witness to follow,1,candle
1,3225,food,during testimony,obeys attorney's instructions,1,candle
3205,2971,attorney,successful,stands out,1,candle
3205,2971,attorney,successful,has references,1,candle
3205,2971,attorney,successful,emphasizes reputation,1,candle
3205,3226,attorney,with client,negotiates settlement,1,candle
3205,3227,attorney,to settle cases,uses negotiation,1,candle
3205,3228,attorney,jury,summarizes case,1,candle
1,3205,food,attorney,part of,1,candle
3205,3230,attorney,values of justice,expresses,1,candle
1,3231,food,people filing for bankruptcy,receive payment for services,1,candle
3232,1,bankruptcy,food,subject of legal expertise,1,candle
3205,1,attorney,food,drafts,1,candle
3205,1,attorney,food,requires signature from,1,candle
1,3233,food,legally binding,becomes,1,candle
1,3234,food,agreement legally binding,makes,1,candle
3205,3235,attorney,before closing date,has function,1,candle
3205,3236,attorney,closing date,occurs on,1,candle
3205,1,attorney,food,represents side,1,candle
3237,3238,mediator,attorneys and clients,facilitates meeting,1,candle
1,3239,food,attorney and client,occurs between,1,candle
3205,3240,attorney,induce work,values title,1,candle
3205,3241,attorney,for work induction,uses title,1,candle
3205,3242,attorney,not all,require notarization,1,candle
3243,3205,notary,attorney,attends to,1,candle
3205,3244,attorney,notarization,performs,1,candle
3205,3245,attorney,criminal cases,work on,1,candle
3205,3247,attorney,jointly,must act together,1,candle
3205,1,attorney,food,make decisions together,1,candle
3248,3249,immigration attorney,appropriated documents,prepares,1,candle
3250,3251,investor,documents,signs,1,candle
3252,3205,immigration,attorney,involves,1,candle
3205,73,attorney,cultural practice,works on,1,candle
3205,1,attorney,food,uses,3,candle
3205,3253,attorney,referrals and cases,updates,1,candle
3205,3254,attorney,complaints,acknowledges,1,candle
1,3255,food,updates,contains,1,candle
3205,2816,attorney,information,must present,1,candle
3117,1,writers,food,must present,1,candle
3205,1,attorney,food,pose,1,candle
3117,1,writers,food,pose,1,candle
3205,1,attorney,food,give,1,candle
3205,1,attorney,food,requires payment from,1,candle
3205,3256,attorney,receiving retainer,takes on case after,1,candle
1,3257,food,payment guarantee,serves as,1,candle
3205,3258,attorney,by requesting retainer,follows professional protocol,1,candle
3205,3259,attorney,from trusts or estates,distributes funds,1,candle
3205,3260,attorney,for trust,makes deed,1,candle
3261,3262,trust,for distribution,contains funds,1,candle
3205,3263,attorney,in distributing funds,requires ritual,1,candle
3205,3264,attorney,during court proceeding,makes record,1,candle
3205,1,attorney,food,reviews,1,candle
3205,1,attorney,food,approves,1,candle
3205,3266,attorney,legal standards,ensures compliance with,1,candle
3205,1,attorney,food,performs due diligence on,1,candle
3205,3267,attorney,experts are hired guns,warns client,1,candle
3205,3268,attorney,when negotiating,emphasizes caution,1,candle
3205,3269,attorney,probate,requires,1,candle
3205,3270,attorney,estate opening,initiates,1,candle
3205,1047,attorney,process,facilitates,1,candle
1047,6,process,ramadan,is,1,candle
1,2816,food,information,contains,1,candle
3205,1,attorney,food,performs,1,candle
1,3271,food,prospective client,focuses on,1,candle
3205,1,attorney,food,assist,1,candle
3205,1,attorney,food,submit on behalf of,1,candle
1,3272,food,submitting for chapter,need assistance with,1,candle
3273,3274,chapter,submit for,legal process,1,candle
3205,3275,attorney,with each passing case,polishes skills,1,candle
