source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
2,5774,algerian,coffee consumption practices,manifests_in,1,blend
2,3601,algerian,coffee shop culture,manifests_in,1,blend
2,5775,algerian,traditional algerian cuisine,manifests_in,1,blend
5775,5776,traditional algerian cuisine,couscous and tagine,manifests_in,1,blend
5775,5777,traditional algerian cuisine,overseas restaurant dining,influences,1,blend
5778,5776,cultural food diaspora,couscous and tagine,originates_from,1,blend
5503,5780,algeria,algerian work practices,manifests_in,1,blend
5780,5781,algerian work practices,mining industry,manifests_in,1,blend
5781,5782,mining industry,regional economic specialization,originates_from,1,blend
2,5783,algerian,oil industry work,manifests_in,1,blend
5783,5784,oil industry work,sahara region,varies_by,1,blend
5784,5785,sahara region,hassi messaoud oil fields,contextualizes,1,blend
2,5786,algerian,higher education institutions,manifests_in,1,blend
5787,5788,engineering specialization,ecole nationale polytechnique,manifests_in,1,blend
5786,5787,higher education institutions,engineering specialization,influences,1,blend
2,5789,algerian,university education,manifests_in,1,blend
5789,5790,university education,medical school prestige,manifests_in,1,blend
5790,5791,medical school prestige,university of algiers,manifests_in,1,blend
3942,2,leisure and recreation,algerian,varies_by,1,blend
2,5792,algerian,theme parks,manifests_in,1,blend
5792,5793,theme parks,family entertainment venues,contextualizes,1,blend
5471,5794,children's media consumption,animation viewing,manifests_in,1,blend
2,5795,algerian,prenatal care practices,manifests_in,1,blend
5795,5796,prenatal care practices,pregnant women education,influences,1,blend
5796,5797,pregnant women education,maternal health preparation,manifests_in,1,blend
2,5798,algerian,children's songs shared together,manifests_in,1,blend
2,5799,algerian,family singing tradition,manifests_in,1,blend
5799,5798,family singing tradition,children's songs shared together,manifests_in,1,blend
17,5800,family,gender roles in play,contextualizes,1,blend
5800,5801,gender roles in play,boys' toy preferences,manifests_in,1,blend
5801,5802,boys' toy preferences,action figures and vehicles,manifests_in,1,blend
5803,5804,gender roles in childhood,toy preferences for girls,influences,1,blend
2,5804,algerian,toy preferences for girls,contextualizes,1,blend
5804,5805,toy preferences for girls,dolls and domestic play toys,manifests_in,1,blend
17,5804,family,toy preferences for girls,contextualizes,1,blend
2,5806,algerian,folk tale transmission,manifests_in,1,blend
5806,5807,folk tale transmission,storytelling to children,manifests_in,1,blend
2,5808,algerian,funeral condolence practices,manifests_in,1,blend
5808,5809,funeral condolence practices,condolence symbols at funerals,contextualizes,1,blend
2,5810,algerian,university students,manifests_in,1,blend
5810,5811,university students,part-time work,manifests_in,1,blend
5811,5812,part-time work,student employment patterns,originates_from,1,blend
0,5813,human,workplace community,manifests_in,2,blend
5813,2,workplace community,algerian,contextualizes,1,blend
2,5814,algerian,team cohesion practices,manifests_in,1,blend
5814,5815,team cohesion practices,collective work activities,manifests_in,1,blend
5814,5816,team cohesion practices,social bonding in teams,varies_by,1,blend
5816,3567,social bonding in teams,professional relationships,manifests_in,1,blend
2,5818,algerian,supplementary income generation,manifests_in,1,blend
5818,5819,supplementary income generation,informal commerce,manifests_in,1,blend
5818,5820,supplementary income generation,petty trading,manifests_in,1,blend
5818,5821,supplementary income generation,service provision,manifests_in,1,blend
2,5822,algerian,edible souvenir tradition,manifests_in,1,blend
5822,5823,edible souvenir tradition,dates and pastries,manifests_in,1,blend
2,5824,algerian,stew preparation tradition,manifests_in,1,blend
5824,5825,stew preparation tradition,tagine,manifests_in,1,blend
2,5826,algerian,spice and herb use,manifests_in,1,blend
5826,5827,spice and herb use,harissa and coriander,manifests_in,1,blend
2,5828,algerian,traditional sport practice,manifests_in,1,blend
5828,5829,traditional sport practice,horsemanship and fantasia,manifests_in,1,blend
2,5830,algerian,beach sports culture,manifests_in,1,blend
5830,5831,beach sports culture,football on beach,manifests_in,1,blend
5830,5832,beach sports culture,mediterranean coast recreation,varies_by,1,blend
32,5834,ramadan observance,modified work schedule,influences,1,blend
5836,5835,fasting during daylight,reduced working hours,contextualizes,1,blend
2,32,algerian,ramadan observance,manifests_in,1,blend
2,5837,algerian,student commemoration,manifests_in,1,blend
5837,5838,student commemoration,student's day celebration,manifests_in,1,blend
2,5839,algerian,collective prayer practice,manifests_in,1,blend
5839,5840,collective prayer practice,mosque,manifests_in,1,blend
5839,5841,collective prayer practice,home prayer space,manifests_in,1,blend
2,5842,algerian,father's day gift giving,manifests_in,1,blend
5842,5843,father's day gift giving,gift exchange with fathers,manifests_in,1,blend
2,3967,algerian,gift giving to mothers,manifests_in,1,blend
5846,3967,maternal respect tradition,gift giving to mothers,influences,1,blend
156,5845,mother's day celebration,parents' day observance,varies_by,1,blend
5012,5847,multigenerational household,three generations cohabitation,manifests_in,1,blend
2,5848,algerian,middle school curriculum,manifests_in,1,blend
5848,5849,middle school curriculum,subject instruction in schools,contextualizes,1,blend
2,5850,algerian,after school programs,manifests_in,1,blend
5850,5851,after school programs,elementary school curriculum,influences,1,blend
2,5852,algerian,public university access,manifests_in,1,blend
5852,5853,public university access,affordable higher education,originates_from,1,blend
5853,5854,affordable higher education,annual tuition fees,manifests_in,1,blend
3942,2,leisure and recreation,algerian,contextualizes,1,blend
2,5855,algerian,park visiting practices,manifests_in,1,blend
5855,5856,park visiting practices,family picnics in parks,manifests_in,1,blend
2,5857,algerian,film festival celebration,manifests_in,1,blend
5857,5858,film festival celebration,algiers international film festival,manifests_in,1,blend
2,5859,algerian,card games in social gatherings,manifests_in,1,blend
5859,5860,card games in social gatherings,ronda card game,manifests_in,1,blend
2,5861,algerian,international travel preference,manifests_in,1,blend
5861,5862,international travel preference,tourism abroad,manifests_in,1,blend
2,5863,algerian,landmark recognition,manifests_in,1,blend
5863,5864,landmark recognition,casbah of algiers tower,manifests_in,1,blend
2,5865,algerian,insect consumption,manifests_in,1,blend
5865,5866,insect consumption,locusts,manifests_in,1,blend
2,5867,algerian,agricultural export economy,manifests_in,1,blend
5867,5868,agricultural export economy,primary agricultural products,influences,1,blend
5868,5869,primary agricultural products,date palm cultivation,manifests_in,1,blend
2,5870,algerian,sweet pastries tradition,originates_from,1,blend
5870,5871,sweet pastries tradition,baklava and makrout,manifests_in,1,blend
0,5872,human,sports and physical activity,manifests_in,2,blend
2,5873,algerian,beverage consumption during sport,contextualizes,1,blend
5873,5874,beverage consumption during sport,popular sports drink preference,manifests_in,1,blend
2,5875,algerian,formal schooling attainment,manifests_in,1,blend
5875,5876,formal schooling attainment,average education level,manifests_in,1,blend
5528,5877,studying abroad,professional specialization,contextualizes,1,blend
2,5878,algerian,religious practice in family,manifests_in,1,blend
5878,5879,religious practice in family,weekly religious observance,manifests_in,1,blend
524,89,independence day celebration,family gathering,manifests_in,1,blend
524,5682,independence day celebration,national pride expression,honors,1,blend
89,5881,family gathering,shared meals and festivities,manifests_in,1,blend
5045,5882,algerian family,child beverage preferences,influences,1,blend
5882,5883,child beverage preferences,popular drinks for children,manifests_in,1,blend
2,524,algerian,independence day celebration,honors,1,blend
524,5885,independence day celebration,public gathering spaces,manifests_in,1,blend
524,525,independence day celebration,national commemoration,contextualizes,1,blend
2,5887,algerian,birthday party song tradition,manifests_in,1,blend
5887,5888,birthday party song tradition,sung at birthday gatherings,manifests_in,1,blend
2,5889,algerian,school snack culture,manifests_in,1,blend
5889,5890,school snack culture,street vendors near schools,manifests_in,1,blend
2,5891,algerian,cooking oil preference,manifests_in,1,blend
5891,5892,cooking oil preference,olive oil for cooking,manifests_in,1,blend
2,5893,algerian,pregnancy nutrition practices,manifests_in,1,blend
5893,5894,pregnancy nutrition practices,foods for pregnant women,manifests_in,1,blend
0,5895,human,algerian beverage culture,manifests_in,2,blend
5895,2,algerian beverage culture,algerian,originates_from,1,blend
2,5896,algerian,traditional non-alcoholic drinks,manifests_in,1,blend
5896,5897,traditional non-alcoholic drinks,mint tea preparation,manifests_in,1,blend
2,5898,algerian,public park recreation,contextualizes,1,blend
5898,5899,public park recreation,football pitch,manifests_in,1,blend
5898,5900,public park recreation,basketball court,manifests_in,1,blend
5898,5901,public park recreation,jogging path,manifests_in,1,blend
2,5902,algerian,senior recreation,manifests_in,1,blend
5902,5903,senior recreation,park activities for elders,manifests_in,1,blend
5903,5904,park activities for elders,walking and socializing,manifests_in,1,blend
5903,5905,park activities for elders,card games in parks,manifests_in,1,blend
5903,5906,park activities for elders,morning tai chi or stretching,manifests_in,1,blend
0,5907,human,family bonding through sport,manifests_in,2,blend
5907,2,family bonding through sport,algerian,contextualizes,1,blend
2,5908,algerian,parent-child recreational activities,manifests_in,1,blend
5908,5909,parent-child recreational activities,football matches in neighborhood,manifests_in,1,blend
5908,5910,parent-child recreational activities,running and athletics together,manifests_in,1,blend
5908,5911,parent-child recreational activities,informal outdoor games,manifests_in,1,blend
2,5912,algerian,national soccer team pride,manifests_in,1,blend
5912,5913,national soccer team pride,green and white colors,manifests_in,1,blend
2,5914,algerian,school teacher dress code,manifests_in,1,blend
5914,5915,school teacher dress code,formal professional attire,contextualizes,1,blend
2,5916,algerian,music extracurricular activities,manifests_in,1,blend
5916,5917,music extracurricular activities,school music clubs,manifests_in,1,blend
2,5918,algerian,religious instruction in schools,manifests_in,1,blend
5918,5919,religious instruction in schools,islam as curriculum,contextualizes,1,blend
2,5920,algerian,education day celebration,manifests_in,1,blend
5920,5921,education day celebration,16 april observance,manifests_in,1,blend
2,5922,algerian,mountainous regions,contextualizes,1,blend
5922,5923,mountainous regions,primary occupations,influences,1,blend
5923,5924,primary occupations,pastoralism and agriculture,manifests_in,1,blend
2,5925,algerian,coastal fishing economy,manifests_in,1,blend
5927,5926,coastal areas,fishing as primary occupation,influences,1,blend
5925,5926,coastal fishing economy,fishing as primary occupation,originates_from,1,blend
5503,5928,algeria,livestock raising,manifests_in,1,blend
5928,5929,livestock raising,sheep herding,manifests_in,1,blend
5928,5931,livestock raising,goat raising,manifests_in,1,blend
5929,5930,sheep herding,pastoral work,manifests_in,1,blend
0,5932,human,agricultural practices,manifests_in,2,blend
5932,2,agricultural practices,algerian,contextualizes,1,blend
